context,layer,label,p_true,truth_coord
alone,32,0,0.0004072031418458283,-2.674103655620163
alone,32,0,0.00027569973885714644,-2.7997491811506965
alone,32,0,0.0032575415330513974,-1.876133590517123
alone,32,0,0.0010534996710937973,-2.3224343901099074
alone,32,0,0.00047887608130278567,-2.5896291553004733
alone,32,0,0.08692297021029999,-0.5927653287056078
alone,32,0,0.06129511547847168,-0.7637124155229007
alone,32,0,0.00010881040495882756,-3.152281753808166
alone,32,0,0.023334705779016883,-1.1342119347021198
alone,32,0,0.00013133658266160944,-3.0874202135683246
alone,32,0,0.00047842711876614397,-2.6029588203248384
alone,32,0,0.0005702459642574093,-2.5281600615660125
alone,32,0,0.0006260350124388563,-2.5053855178278335
alone,32,0,0.02242946361856178,-1.143228878952534
alone,32,0,0.004606218158018357,-1.7385266341283583
alone,32,0,0.5971738193106491,0.4427947678469212
alone,32,0,0.9708080232453972,1.600917239836962
alone,32,0,0.8715059760805896,1.0130602694639577
alone,32,0,0.2521549880569859,-0.11818160416247918
alone,32,0,0.00037249820895121004,-2.697798121803329
alone,32,0,0.002986121980672486,-1.925725750240027
alone,32,0,0.0007473662105753916,-2.4320380968035886
alone,32,0,0.004222366225745335,-1.7639940644521142
alone,32,0,0.9196107093602456,1.1979122441613024
alone,32,0,0.002550087614974169,-1.9628023918607316
alone,32,0,0.00431704891673377,-1.7692174721239204
alone,32,0,0.009225907349332473,-1.4854103293788263
alone,32,0,0.0007452315381041455,-2.4427952085095086
alone,32,0,0.005008066245652891,-1.7017445377584381
alone,32,0,0.00017111367378414615,-2.9995286208490395
alone,32,0,0.0006044113078656582,-2.5137690083140027
alone,32,0,0.0004165315502851366,-2.6709992403598903
alone,32,0,0.6596396647417394,0.5381429423666642
alone,32,0,0.17090215322456026,-0.3096887520120545
alone,32,0,0.004705422923825151,-1.72100287748433
alone,32,0,0.0014229743940671277,-2.1952289629098862
alone,32,0,0.00033163625802112086,-2.7293324691231104
alone,32,0,0.0005960975018873652,-2.5216312968739016
alone,32,0,0.00025126665132659676,-2.8494689766393884
alone,32,0,0.00022992043989459216,-2.871533260537609
alone,32,0,0.0031344038749657127,-1.8799592870957094
alone,32,0,0.000682077842400803,-2.468650731100192
alone,32,0,0.3583949916985657,0.03869936345585227
alone,32,0,0.276678007118833,-0.07449611685633102
alone,32,0,0.0002660529671210424,-2.825253299046151
alone,32,0,0.39814517545562306,0.13226260945086019
alone,32,0,0.001405913739996662,-2.1942894020069756
alone,32,0,0.06638131318145087,-0.7115154137894055
alone,32,0,0.006403366070713,-1.598450408278019
alone,32,0,0.0007969675123649906,-2.4074418138655806
neutral_paragraph,24,1,0.6315784051216239,0.3454230074176055
neutral_paragraph,24,1,0.8217731379045026,0.5327114868004343
neutral_paragraph,24,1,0.9108202009395434,0.6841625493518532
neutral_paragraph,24,1,0.5781530428920715,0.34341209309369114
neutral_paragraph,24,1,0.9183031345974203,0.6276112409918952
neutral_paragraph,24,1,0.6335816311984833,0.3522621239349232
neutral_paragraph,24,1,0.8551092412962975,0.557206588060764
neutral_paragraph,24,1,0.9181046482881765,0.6983297725158104
neutral_paragraph,24,1,0.9057436282297988,0.6811802194333293
neutral_paragraph,24,1,0.6100901617574551,0.4396282122963031
neutral_paragraph,24,1,0.8799187142548062,0.5969382179539788
neutral_paragraph,24,1,0.855752229486846,0.5541981566311127
neutral_paragraph,24,1,0.7441630713329727,0.4721721996156757
neutral_paragraph,24,1,0.8542742742824172,0.5615788422371254
neutral_paragraph,24,1,0.9186417071782171,0.7297922547982576
neutral_paragraph,24,1,0.9103516476941791,0.686285740631007
neutral_paragraph,24,1,0.8451181817811063,0.5404546285142585
neutral_paragraph,24,1,0.6417693339596693,0.4056871377091783
neutral_paragraph,24,1,0.8148556471669488,0.569528744817684
neutral_paragraph,24,1,0.7608798824582879,0.4483251336641504
neutral_paragraph,24,1,0.7534572894064165,0.4804327376673702
neutral_paragraph,24,1,0.9493480906436038,0.7720575771957499
neutral_paragraph,24,1,0.6925350209383356,0.4273831412618707
neutral_paragraph,24,1,0.91613955725639,0.6898101560191884
neutral_paragraph,24,1,0.8769555524978911,0.6226415437928177
neutral_paragraph,24,1,0.9113784952003406,0.6460414201207219
neutral_paragraph,24,1,0.6614925179737974,0.3704798860319478
neutral_paragraph,24,1,0.8458704490952363,0.5740660613815014
neutral_paragraph,24,1,0.7721880506036559,0.5114810176522728
neutral_paragraph,24,1,0.5265584588943053,0.3011262234801393
neutral_paragraph,24,1,0.861945858400838,0.6346289378261398
neutral_paragraph,24,1,0.7187143914314235,0.3732670234790627
neutral_paragraph,24,1,0.6329769257723744,0.3916244445935645
neutral_paragraph,24,1,0.8699036242318665,0.6160343900511078
neutral_paragraph,24,1,0.9267076349784608,0.7412463885983201
neutral_paragraph,24,1,0.5281713026633972,0.2887435209392145
neutral_paragraph,24,1,0.9479238282835208,0.7585489671124546
neutral_paragraph,24,1,0.8841160742485923,0.6569922846073023
neutral_paragraph,24,1,0.9192530245949296,0.712048368825259
neutral_paragraph,24,1,0.24295349514697226,0.07801265612580582
neutral_paragraph,24,1,0.9119526883543192,0.5806372217800505
neutral_paragraph,24,1,0.3718290630513282,0.27205489575790226
neutral_paragraph,24,1,0.7290217909474573,0.47664740091605967
neutral_paragraph,24,1,0.6967414960930652,0.441320392696281
neutral_paragraph,24,1,0.7108402590724295,0.3822042535482598
neutral_paragraph,24,1,0.8906599623761198,0.6083953037737753
neutral_paragraph,24,1,0.8386892299693346,0.5602825826751388
neutral_paragraph,24,1,0.7982741796303033,0.4560606605871221
neutral_paragraph,24,1,0.8749188949625815,0.5864757929284241
neutral_paragraph,24,1,0.8560646816823968,0.605103944600146
neutral_paragraph,24,1,0.8717336984574622,0.6307158733630912
neutral_paragraph,24,1,0.3875183981690803,0.1736388786804863
neutral_paragraph,24,1,0.4483540741114878,0.34243801767305904
neutral_paragraph,24,1,0.9144922658639297,0.6933986401108311
neutral_paragraph,24,1,0.7934436648984644,0.45837914672448177
neutral_paragraph,24,1,0.9017445160641181,0.7002246553957405
neutral_paragraph,24,1,0.7880294159909573,0.5414923477771889
neutral_paragraph,24,1,0.890717039270774,0.6295711653283076
neutral_paragraph,24,1,0.7747133753182911,0.4816203346602452
neutral_paragraph,24,1,0.9091705421257593,0.6753785911336869
neutral_paragraph,24,1,0.7291940357507201,0.3967724605971577
neutral_paragraph,24,1,0.8766080057718905,0.6287891982936666
neutral_paragraph,24,1,0.7240172301062675,0.4541832669859116
neutral_paragraph,24,1,0.8817350421048649,0.6157676572311698
neutral_paragraph,24,1,0.630113294404252,0.3465984842169587
neutral_paragraph,24,1,0.7923412151954883,0.5166382792556374
neutral_paragraph,24,1,0.7185143552979545,0.36517973612228766
neutral_paragraph,24,1,0.8946924308539985,0.6171597010438594
neutral_paragraph,24,1,0.9217855552961534,0.711812206215827
neutral_paragraph,24,1,0.8209840315860698,0.45808327255489156
neutral_paragraph,24,1,0.8611463829045366,0.6111791174071223
neutral_paragraph,24,1,0.8945293234404715,0.6239287419827365
neutral_paragraph,24,1,0.7328953361177555,0.501675917445971
neutral_paragraph,24,1,0.9205971315255943,0.70169423664925
neutral_paragraph,24,1,0.6491357017125852,0.4153644329865378
neutral_paragraph,24,1,0.7675425116339036,0.4837751439741695
neutral_paragraph,24,1,0.8554511002387811,0.5951145945704621
neutral_paragraph,24,1,0.6463282604046274,0.4197750227544458
neutral_paragraph,24,1,0.5006033887931374,0.2888927033325014
neutral_paragraph,24,1,0.8195750679177495,0.5672329797352795
neutral_paragraph,24,1,0.6535169734302977,0.34136450810022567
neutral_paragraph,24,1,0.6568712304763625,0.4014386536981097
neutral_paragraph,24,1,0.8055550653205387,0.5361020403361896
neutral_paragraph,24,1,0.8449514951837311,0.5732477928035733
neutral_paragraph,24,1,0.9273408454003903,0.6769569461246755
neutral_paragraph,24,1,0.6598525083228326,0.35487793160367076
neutral_paragraph,24,1,0.8960616784421942,0.6432496418288419
neutral_paragraph,24,1,0.8192051715427733,0.51000017559147
neutral_paragraph,24,1,0.7081379055179172,0.48484361269836485
neutral_paragraph,24,1,0.9546184827698583,0.7824612282667007
neutral_paragraph,24,1,0.5570342767222091,0.2933286591706879
neutral_paragraph,24,1,0.8784571175268433,0.6369397427525496
neutral_paragraph,24,1,0.9104800677745788,0.6960342790193255
neutral_paragraph,24,1,0.8002883694976565,0.5414907835226811
neutral_paragraph,24,1,0.8698102472162351,0.6145205965225619
neutral_paragraph,24,1,0.6944281694796293,0.37113004338097516
neutral_paragraph,24,1,0.6531375501788532,0.3334898105988975
neutral_paragraph,24,1,0.873197576590169,0.6437342771967943
neutral_paragraph,24,1,0.6358576314806355,0.3431141287018378
neutral_paragraph,24,1,0.8198047434812835,0.5658492430527569
neutral_paragraph,24,0,0.43398587827976787,0.2235139111317787
neutral_paragraph,24,0,0.2694500763707692,0.16953785262917626
neutral_paragraph,24,0,0.6840414318996476,0.42003218032654177
neutral_paragraph,24,0,0.0015616563309160034,-0.7017485893183709
neutral_paragraph,24,0,0.13184293654441234,0.03318034741483464
neutral_paragraph,24,0,0.7842410550683115,0.36614588378094204
neutral_paragraph,24,0,0.03342208416341297,-0.3116084413907604
neutral_paragraph,24,0,0.6288390443094914,0.3883382328983249
neutral_paragraph,24,0,0.6838688487251591,0.4103478779680887
neutral_paragraph,24,0,0.9187811032469261,0.5928217769056721
neutral_paragraph,24,0,0.15116542204052147,0.022765896973363432
neutral_paragraph,24,0,0.053635219749532836,-0.16981718385912165
neutral_paragraph,24,0,0.5327432548771573,0.31440655194623546
neutral_paragraph,24,0,0.6254603575650869,0.3397445486661404
neutral_paragraph,24,0,0.11673834481391232,0.02747944162734725
neutral_paragraph,24,0,0.36735561912261283,0.22143482486416288
neutral_paragraph,24,0,0.23939168994682297,0.08712835497049778
neutral_paragraph,24,0,0.6785396190635404,0.4203936410973936
neutral_paragraph,24,0,0.13354118413244312,-0.005685261905223869
neutral_paragraph,24,0,0.00042142590132681777,-0.8921492541753338
neutral_paragraph,24,0,0.762507529508014,0.4738216071786475
neutral_paragraph,24,0,0.010478626218087672,-0.3486489187333481
neutral_paragraph,24,0,0.2592763784931213,0.06315040099624535
neutral_paragraph,24,0,0.13675308912266404,0.053561393935106116
neutral_paragraph,24,0,0.6038732799476997,0.29093468695667135
neutral_paragraph,24,0,0.008056835455944645,-0.4191695729958141
neutral_paragraph,24,0,0.08752546483559195,-0.056179081240243525
neutral_paragraph,24,0,0.08010817173476299,-0.05281495644216549
neutral_paragraph,24,0,0.39660584989791847,0.18779265031773054
neutral_paragraph,24,0,0.08135006770287988,-0.10780466369763154
neutral_paragraph,24,0,0.0048937503934310365,-0.5513580002451702
neutral_paragraph,24,0,0.7322358179792697,0.45513112215369544
neutral_paragraph,24,0,0.015900910830714054,-0.31864358253542224
neutral_paragraph,24,0,0.17388813010322215,0.08872802935431429
neutral_paragraph,24,0,0.13992752682361806,-0.03646076136464675
neutral_paragraph,24,0,0.03494428157748844,-0.17051557524591532
neutral_paragraph,24,0,0.6323813283673083,0.3177194664880791
neutral_paragraph,24,0,0.02269013324675315,-0.3074046070309188
neutral_paragraph,24,0,0.05569436993865295,-0.07514576717354914
neutral_paragraph,24,0,0.1901907922947767,0.03762723873217224
neutral_paragraph,24,0,0.3549002436912703,0.04328762583539332
neutral_paragraph,24,0,0.17839918046692826,-0.0026709757323168104
neutral_paragraph,24,0,0.5590950248561793,0.2344704185788558
neutral_paragraph,24,0,0.002494274836818242,-0.638769308598921
neutral_paragraph,24,0,0.8113914684802038,0.5668881668261632
neutral_paragraph,24,0,0.4762262156843826,0.264683667559622
neutral_paragraph,24,0,0.006262468597525204,-0.423418852327183
neutral_paragraph,24,0,0.05840716720786336,-0.13579682098414025
neutral_paragraph,24,0,0.0006986991207702875,-0.7742777657639002
neutral_paragraph,24,0,0.5925101212227813,0.31952176363224005
neutral_paragraph,24,0,0.1964562063332916,0.13893835829806517
neutral_paragraph,24,0,0.6550510305235863,0.4282993871869226
neutral_paragraph,24,0,0.7403702786218138,0.47478557632594287
neutral_paragraph,24,0,0.1756118501762674,0.0921043603331568
neutral_paragraph,24,0,0.06409411690676606,-0.3008351267712259
neutral_paragraph,24,0,0.8157252749049523,0.5435060936745981
neutral_paragraph,24,0,0.07524168637582249,-0.08527836984954329
neutral_paragraph,24,0,0.3335774708681247,0.11784969994909501
neutral_paragraph,24,0,0.13208259271718586,0.015577712057352096
neutral_paragraph,24,0,0.1072931569498103,0.0014365350183849074
neutral_paragraph,24,0,0.43592806270552553,0.27105314983849016
neutral_paragraph,24,0,0.015430282581850129,-0.2931410732477069
neutral_paragraph,24,0,0.018101037619725386,-0.30223789957837965
neutral_paragraph,24,0,0.5643095500328079,0.2865148117747534
neutral_paragraph,24,0,0.7665562173827148,0.520638735411112
neutral_paragraph,24,0,0.7997704665584763,0.44651888124928674
neutral_paragraph,24,0,0.023135300135663298,-0.28025494331653145
neutral_paragraph,24,0,0.7934805691503548,0.5373098431542899
neutral_paragraph,24,0,0.8909521858317159,0.6395535162917055
neutral_paragraph,24,0,0.004075930782628439,-0.5402260480544099
neutral_paragraph,24,0,0.49390991174458104,0.2960161300263119
neutral_paragraph,24,0,0.4520886636464537,0.2402535171593814
neutral_paragraph,24,0,0.6125194604488493,0.3415189075615009
neutral_paragraph,24,0,0.2318978731409564,0.11806758803853196
neutral_paragraph,24,0,0.09052119650666585,-0.07205451230401694
neutral_paragraph,24,0,0.020278362965553822,-0.31440599189712304
neutral_paragraph,24,0,0.5890478656467303,0.3638148368985207
neutral_paragraph,24,0,0.1694789197818816,0.030062625592880837
neutral_paragraph,24,0,0.03395554804030838,-0.2345600148051147
neutral_paragraph,24,0,0.0031301008773201486,-0.5725467168636755
neutral_paragraph,24,0,0.013437968393535593,-0.37992719694707977
neutral_paragraph,24,0,0.03628294926328128,-0.17232387431018606
neutral_paragraph,24,0,0.07385635146459145,-0.1379358820194688
neutral_paragraph,24,0,0.08598111797382049,-0.04647043653588266
neutral_paragraph,24,0,0.617336488992479,0.3656691679330165
neutral_paragraph,24,0,0.002801024481563637,-0.6308471863817
neutral_paragraph,24,0,0.48945499559708644,0.28593445967459075
neutral_paragraph,24,0,0.5988810235735138,0.3457463852274803
neutral_paragraph,24,0,0.006749307390563425,-0.45446396647502685
neutral_paragraph,24,0,0.656985596788674,0.3775593627250221
neutral_paragraph,24,0,0.2547388725127504,0.11628400462934406
neutral_paragraph,24,0,0.44562558406765046,0.19425816277659852
neutral_paragraph,24,0,0.014770155385736209,-0.39206153630226914
neutral_paragraph,24,0,0.7745629132762737,0.49431688189517553
neutral_paragraph,24,0,0.22785325083903613,0.051666768293792305
neutral_paragraph,24,0,0.5497180329903449,0.3565049972090283
neutral_paragraph,24,0,0.04348276972186669,-0.1773118750302624
neutral_paragraph,24,0,0.030391173558945796,-0.28537465938928547
neutral_paragraph,24,0,0.08751599411307635,-0.19922641533353858
neutral_paragraph,24,0,0.43361351602301085,0.21800568222557698
neutral_paragraph,28,1,0.8204093322965179,0.6881134470592105
neutral_paragraph,28,1,0.9151462086699265,0.929040411783046
neutral_paragraph,28,1,0.9756643133467683,1.3022707808989198
neutral_paragraph,28,1,0.6694106184034454,0.5086470345868617
neutral_paragraph,28,1,0.96441162826622,1.1824297657250202
neutral_paragraph,28,1,0.7670613913136503,0.5707707356428195
neutral_paragraph,28,1,0.9395043452144881,1.0196428551714285
neutral_paragraph,28,1,0.9474634204808897,1.1002335204494613
neutral_paragraph,28,1,0.9674294042502516,1.2461414727752276
neutral_paragraph,28,1,0.8706243781092249,0.8278546440806664
neutral_paragraph,28,1,0.944283919980437,1.060833097634823
neutral_paragraph,28,1,0.9253312254261622,0.9621383597968141
neutral_paragraph,28,1,0.8577422466843688,0.7960013774218986
neutral_paragraph,28,1,0.9595592098245013,1.1525130583318335
neutral_paragraph,28,1,0.9668200926775613,1.245021084890639
neutral_paragraph,28,1,0.9446531701996133,1.0869809305912455
neutral_paragraph,28,1,0.925798396369952,0.9668852361055376
neutral_paragraph,28,1,0.9326601778486888,1.0259696387688295
neutral_paragraph,28,1,0.8962220731781548,0.8809356534499471
neutral_paragraph,28,1,0.7725632664730381,0.6213661183124894
neutral_paragraph,28,1,0.8161245738330055,0.6879049852382795
neutral_paragraph,28,1,0.954818547541724,1.1598462027521654
neutral_paragraph,28,1,0.847207719505017,0.7801257371828924
neutral_paragraph,28,1,0.9558387988646984,1.138137641377739
neutral_paragraph,28,1,0.9588863355387854,1.1835617966514786
neutral_paragraph,28,1,0.8689811327353356,0.8132515767196092
neutral_paragraph,28,1,0.8791931912335376,0.8059341342096529
neutral_paragraph,28,1,0.9245374297090283,0.9771101882690252
neutral_paragraph,28,1,0.9074200981395312,0.9066520498351933
neutral_paragraph,28,1,0.45742250806808926,0.2414393417962549
neutral_paragraph,28,1,0.9250971110129562,1.0365907557159102
neutral_paragraph,28,1,0.8355852793162939,0.6768302742662907
neutral_paragraph,28,1,0.8378900793316321,0.7361257284613946
neutral_paragraph,28,1,0.8875408711589743,0.8879811539244453
neutral_paragraph,28,1,0.9681145299625619,1.2563877747952108
neutral_paragraph,28,1,0.5689685494467247,0.32211953753192457
neutral_paragraph,28,1,0.9618198877872431,1.1816012995402756
neutral_paragraph,28,1,0.9546081493574083,1.170303508929636
neutral_paragraph,28,1,0.9600823850461239,1.1742480499551455
neutral_paragraph,28,1,0.3311566032423788,0.06135739596910736
neutral_paragraph,28,1,0.9137161057230654,0.9162927297434837
neutral_paragraph,28,1,0.7447640914279674,0.5959265580620297
neutral_paragraph,28,1,0.9258340696517262,0.9825315844661037
neutral_paragraph,28,1,0.8060632408666532,0.6815859621985321
neutral_paragraph,28,1,0.8479632266611489,0.7168851885958627
neutral_paragraph,28,1,0.92945922797374,1.0088663498263668
neutral_paragraph,28,1,0.9356191523461291,1.0315616951254918
neutral_paragraph,28,1,0.8104709679445017,0.6783256116354007
neutral_paragraph,28,1,0.9379201731509891,1.01493209204407
neutral_paragraph,28,1,0.9275109400202186,1.0177275901608742
neutral_paragraph,28,1,0.9560517819790896,1.191295300490754
neutral_paragraph,28,1,0.6903994517489418,0.4526435575584654
neutral_paragraph,28,1,0.3760715619253358,0.1689812372876604
neutral_paragraph,28,1,0.9469312041535163,1.1396945764666313
neutral_paragraph,28,1,0.8013740338125662,0.6292764829307285
neutral_paragraph,28,1,0.9576209014762044,1.1743941379374863
neutral_paragraph,28,1,0.8930865606910371,0.915294796351545
neutral_paragraph,28,1,0.921139768341481,0.9619114389232103
neutral_paragraph,28,1,0.8082759720613563,0.6672726904499046
neutral_paragraph,28,1,0.9608019478900042,1.170321816197416
neutral_paragraph,28,1,0.866751839134311,0.767765175149469
neutral_paragraph,28,1,0.9104511894393614,0.9833086777604267
neutral_paragraph,28,1,0.8260320005898342,0.7098194211575053
neutral_paragraph,28,1,0.917173676087894,0.931750713191352
neutral_paragraph,28,1,0.7675147176411224,0.5697208269847939
neutral_paragraph,28,1,0.8425222006175863,0.7659882538213566
neutral_paragraph,28,1,0.7938476680595787,0.6222384036756773
neutral_paragraph,28,1,0.9591257864834452,1.170006182364539
neutral_paragraph,28,1,0.9739234614627131,1.2937533751916628
neutral_paragraph,28,1,0.722018820131459,0.523104460666098
neutral_paragraph,28,1,0.9465333805570137,1.0622544135952985
neutral_paragraph,28,1,0.9342206545226323,1.0113496171670473
neutral_paragraph,28,1,0.8767205260312453,0.8497961234892297
neutral_paragraph,28,1,0.9377962683151382,1.0835156412941502
neutral_paragraph,28,1,0.8326503209322544,0.7344578008784286
neutral_paragraph,28,1,0.8255814520679311,0.7135182885761846
neutral_paragraph,28,1,0.9661863161340626,1.2182231665017875
neutral_paragraph,28,1,0.8787058283726491,0.8525520393057597
neutral_paragraph,28,1,0.7871400712697568,0.6554778468117692
neutral_paragraph,28,1,0.9140353893172426,0.9559385816030951
neutral_paragraph,28,1,0.8076681907455185,0.6514329182301146
neutral_paragraph,28,1,0.6471341588490768,0.45389095147281044
neutral_paragraph,28,1,0.8425866153663613,0.7676972154095424
neutral_paragraph,28,1,0.8946466655315993,0.8877958444296314
neutral_paragraph,28,1,0.9516182216245292,1.1197983941789942
neutral_paragraph,28,1,0.7720098697227071,0.608242242395425
neutral_paragraph,28,1,0.9204694774569936,1.0068211507109148
neutral_paragraph,28,1,0.908686051320474,0.9158220531248651
neutral_paragraph,28,1,0.8942711895899259,0.9066664261643097
neutral_paragraph,28,1,0.9676625973590809,1.2260749048550323
neutral_paragraph,28,1,0.6724145585183869,0.4577348613941523
neutral_paragraph,28,1,0.9591417602410905,1.1563331840365678
neutral_paragraph,28,1,0.9617173161455995,1.166073066612218
neutral_paragraph,28,1,0.8810571463924202,0.8431193908990027
neutral_paragraph,28,1,0.9569037147164212,1.1485404617348467
neutral_paragraph,28,1,0.8497405784728358,0.7269996891550694
neutral_paragraph,28,1,0.7526865310973221,0.5498672691515594
neutral_paragraph,28,1,0.9235108371865843,1.020828746661617
neutral_paragraph,28,1,0.5422262906537596,0.3217767515739732
neutral_paragraph,28,1,0.9345811887217308,1.053853764534229
neutral_paragraph,28,0,0.76458663420781,0.5907548542422003
neutral_paragraph,28,0,0.5491031488883966,0.3418630179653202
neutral_paragraph,28,0,0.8295645582469354,0.7052300125913555
neutral_paragraph,28,0,0.010497456619820029,-0.9785989660339216
neutral_paragraph,28,0,0.6178217735204582,0.44987037037123456
neutral_paragraph,28,0,0.8538553699734839,0.718152084990165
neutral_paragraph,28,0,0.1220974715595734,-0.31799421418891866
neutral_paragraph,28,0,0.864458245803406,0.7942405043235459
neutral_paragraph,28,0,0.7565378936424058,0.56946470567856
neutral_paragraph,28,0,0.8805860481451276,0.8310958116461327
neutral_paragraph,28,0,0.4076633655684172,0.20708603382255225
neutral_paragraph,28,0,0.2784315844811134,0.003464545734204183
neutral_paragraph,28,0,0.7846465994792221,0.6328299866300056
neutral_paragraph,28,0,0.6125505500916466,0.3709823244194947
neutral_paragraph,28,0,0.43672007202951457,0.2308409976620823
neutral_paragraph,28,0,0.7509860979396388,0.5891576821801372
neutral_paragraph,28,0,0.6825777474231942,0.49681647106917265
neutral_paragraph,28,0,0.9035781380441306,0.9090335413848704
neutral_paragraph,28,0,0.039240176026669106,-0.5995718276003885
neutral_paragraph,28,0,0.003015130328107656,-1.323727569504035
neutral_paragraph,28,0,0.9288405779680651,1.004204027426801
neutral_paragraph,28,0,0.2793267326132359,0.044977135904680304
neutral_paragraph,28,0,0.6717047126078303,0.441892943316245
neutral_paragraph,28,0,0.49422789532229344,0.3089195549008328
neutral_paragraph,28,0,0.522374466859855,0.2918787384697856
neutral_paragraph,28,0,0.1092767059522398,-0.26901843245625606
neutral_paragraph,28,0,0.5680629517894845,0.3401339329638406
neutral_paragraph,28,0,0.4888882745829493,0.299091288860822
neutral_paragraph,28,0,0.8085011788497816,0.6842601972673534
neutral_paragraph,28,0,0.2707791312520036,0.009505129654332548
neutral_paragraph,28,0,0.16555474716485585,-0.1828455837348496
neutral_paragraph,28,0,0.935201031594308,1.0310077800770716
neutral_paragraph,28,0,0.2916267734055468,0.04480698353661511
neutral_paragraph,28,0,0.822108557048155,0.7270709904483875
neutral_paragraph,28,0,0.5670518042528171,0.32188784538959936
neutral_paragraph,28,0,0.17389119263271538,-0.13482573798480668
neutral_paragraph,28,0,0.8226963697387882,0.6820950072598054
neutral_paragraph,28,0,0.12776105852639263,-0.21608463804520012
neutral_paragraph,28,0,0.6465581908891834,0.48528919765354117
neutral_paragraph,28,0,0.38601428625181783,0.1396417773634539
neutral_paragraph,28,0,0.7162159195234775,0.48162466521209385
neutral_paragraph,28,0,0.6739369926715535,0.4423413796288269
neutral_paragraph,28,0,0.839567722149056,0.6910050283967588
neutral_paragraph,28,0,0.06950869120271301,-0.42940750294824515
neutral_paragraph,28,0,0.9125766201977829,0.9661232908362869
neutral_paragraph,28,0,0.2773603382514346,-0.022252952909700585
neutral_paragraph,28,0,0.007060610174678853,-1.0660273806259708
neutral_paragraph,28,0,0.3314511402227316,0.09711892335618372
neutral_paragraph,28,0,0.0005855170776218213,-1.7769316883577841
neutral_paragraph,28,0,0.8836700265952853,0.8234772602515876
neutral_paragraph,28,0,0.5545691720379955,0.37477076017578753
neutral_paragraph,28,0,0.6938661262941832,0.5141307450025518
neutral_paragraph,28,0,0.7221753761691504,0.5672700853798622
neutral_paragraph,28,0,0.5992381831285165,0.45295739135796964
neutral_paragraph,28,0,0.4336913555279462,0.08177605591949771
neutral_paragraph,28,0,0.9490682371754655,1.0911128831957793
neutral_paragraph,28,0,0.4096138188672091,0.1752418727141381
neutral_paragraph,28,0,0.4728255378064284,0.21349996296104165
neutral_paragraph,28,0,0.6886834929387374,0.5130620611985734
neutral_paragraph,28,0,0.45324660776142883,0.24471890100305044
neutral_paragraph,28,0,0.3940749428737277,0.17875967357688577
neutral_paragraph,28,0,0.08425940202810062,-0.3717915657734046
neutral_paragraph,28,0,0.2712388231598387,0.029730947173798067
neutral_paragraph,28,0,0.5554298696696118,0.33399770307151244
neutral_paragraph,28,0,0.9015516468634954,0.9327645920815282
neutral_paragraph,28,0,0.9368450601549576,0.9911006226867141
neutral_paragraph,28,0,0.5143515446687,0.31281008221452083
neutral_paragraph,28,0,0.9478202892080898,1.0895505202926734
neutral_paragraph,28,0,0.9534305549241378,1.0927629359720212
neutral_paragraph,28,0,0.14815731438097343,-0.18477681069050525
neutral_paragraph,28,0,0.8416212877160903,0.7502433369703009
neutral_paragraph,28,0,0.8084688296455849,0.6809746081251564
neutral_paragraph,28,0,0.8250720222073076,0.676755259094645
neutral_paragraph,28,0,0.7899565246631957,0.6651013700691535
neutral_paragraph,28,0,0.21554588147463108,-0.06374974446075907
neutral_paragraph,28,0,0.3314706526937615,0.06851398428155284
neutral_paragraph,28,0,0.7996816788791364,0.6477592810036006
neutral_paragraph,28,0,0.5504519460671398,0.351425482355258
neutral_paragraph,28,0,0.23285710924971997,-0.050109854051909514
neutral_paragraph,28,0,0.019031884242143703,-0.7626395237196142
neutral_paragraph,28,0,0.2093588844519863,-0.10422332046776225
neutral_paragraph,28,0,0.4690223661308002,0.2929978362804305
neutral_paragraph,28,0,0.3890722836334508,0.12446095232817884
neutral_paragraph,28,0,0.43265911765516213,0.200944967134679
neutral_paragraph,28,0,0.9135295589644176,0.9407961516023748
neutral_paragraph,28,0,0.05258272730366555,-0.5191998589449922
neutral_paragraph,28,0,0.8048989404160499,0.6964047206104198
neutral_paragraph,28,0,0.7094841307793148,0.564733762034039
neutral_paragraph,28,0,0.1283320087601115,-0.24293549827922628
neutral_paragraph,28,0,0.8670432841802654,0.8138832399787216
neutral_paragraph,28,0,0.6509795381862155,0.43029376429038474
neutral_paragraph,28,0,0.48836075090040065,0.2713124497682907
neutral_paragraph,28,0,0.21329540067882125,-0.07917068982785276
neutral_paragraph,28,0,0.9342202747804941,1.0283175789713412
neutral_paragraph,28,0,0.29634170636543866,0.03457687517804109
neutral_paragraph,28,0,0.9070833697171478,0.9206568881123414
neutral_paragraph,28,0,0.43316670768249066,0.22741310806479842
neutral_paragraph,28,0,0.40561659963683117,0.1555025037113871
neutral_paragraph,28,0,0.24593456652220266,-0.08175399818902121
neutral_paragraph,28,0,0.8338022493475299,0.6880428908962513
neutral_paragraph,32,1,0.836732793107894,0.9245553672769817
neutral_paragraph,32,1,0.8830695184328063,1.0551031330334828
neutral_paragraph,32,1,0.9526131781222359,1.4317915216573378
neutral_paragraph,32,1,0.791203665998256,0.7939144293102169
neutral_paragraph,32,1,0.9854391119164638,1.9011509488342684
neutral_paragraph,32,1,0.6486890106478002,0.5355721624746393
neutral_paragraph,32,1,0.9627850007973238,1.5367297970510145
neutral_paragraph,32,1,0.9751834178796635,1.6790271443466556
neutral_paragraph,32,1,0.9736069361358448,1.6550324703431603
